State,Year,Quarter,District,Registered_users
telangana,2020,2,Sangareddy,593360
telangana,2020,2,Warangal Urban,495066
telangana,2020,2,Nalgonda,393199
telangana,2020,2,Khammam,380382
telangana,2020,2,Karimnagar,362986
telangana,2020,2,Nizamabad,362663
telangana,2020,2,Siddipet,269076
telangana,2020,3,Hyderabad,2875965
telangana,2020,3,Rangareddy,2495699
telangana,2020,3,Medchal Malkajgiri,2111567
telangana,2020,3,Sangareddy,649580
telangana,2020,3,Warangal Urban,535485
telangana,2020,3,Nalgonda,435022
telangana,2020,3,Khammam,421101
telangana,2020,3,Nizamabad,405678
telangana,2020,3,Karimnagar,394328
telangana,2020,3,Bhadradri Kothagudem,297785
telangana,2020,4,Hyderabad,3142385
telangana,2020,4,Rangareddy,2704868
telangana,2020,4,Medchal Malkajgiri,2282695
telangana,2020,4,Sangareddy,711551
telangana,2020,4,Warangal Urban,579306
telangana,2020,4,Nalgonda,478409
telangana,2020,4,Khammam,461801
telangana,2020,4,Nizamabad,449731
telangana,2020,4,Karimnagar,428019
telangana,2020,4,Bhadradri Kothagudem,328326
telangana,2018,1,Hyderabad,655175
telangana,2018,1,Rangareddy,635175
telangana,2018,1,Medchal Malkajgiri,549429
telangana,2018,1,Sangareddy,142807
telangana,2018,1,Warangal Urban,133840
telangana,2018,1,Karimnagar,100028
telangana,2018,1,Khammam,84941
telangana,2018,1,Nalgonda,84459
telangana,2018,1,Nizamabad,77516
telangana,2018,1,Peddapalle,67418
telangana,2018,2,Hyderabad,842483
telangana,2018,2,Rangareddy,804959
telangana,2018,2,Medchal Malkajgiri,696211
telangana,2018,2,Sangareddy,182673
telangana,2018,2,Warangal Urban,171260
telangana,2018,2,Karimnagar,126122
telangana,2018,2,Khammam,111361
telangana,2018,2,Nalgonda,110668
telangana,2018,2,Nizamabad,100652
telangana,2018,2,Peddapalle,86033
telangana,2018,3,Hyderabad,1024241
telangana,2018,3,Rangareddy,963186
telangana,2018,3,Medchal Malkajgiri,828425
telangana,2018,3,Sangareddy,220802
telangana,2018,3,Warangal Urban,199919
telangana,2018,3,Karimnagar,148562
telangana,2018,3,Khammam,135353
telangana,2018,3,Nalgonda,134723
telangana,2018,3,Nizamabad,120650
telangana,2018,3,Peddapalle,102365
telangana,2018,4,Hyderabad,1336872
telangana,2018,4,Rangareddy,1217664
telangana,2018,4,Medchal Malkajgiri,1056739
telangana,2018,4,Sangareddy,281038
telangana,2018,4,Warangal Urban,249500
telangana,2018,4,Karimnagar,182600
telangana,2018,4,Nalgonda,171002
telangana,2018,4,Khammam,168485
telangana,2018,4,Nizamabad,150190
telangana,2018,4,Peddapalle,124191
manipur,2022,1,Imphal West,125131
manipur,2022,1,Imphal East,81134
manipur,2022,1,Thoubal,38088
manipur,2022,1,Bishnupur,36514
manipur,2022,1,Churachandpur,31533
manipur,2022,1,Kangpokpi,25589
manipur,2022,1,Kakching,17014
manipur,2022,1,Ukhrul,12728
manipur,2022,1,Tamenglong,10719
manipur,2022,1,Chandel,8724
manipur,2022,2,Imphal West,131901
manipur,2022,2,Imphal East,85559
manipur,2022,2,Thoubal,40196
manipur,2022,2,Bishnupur,38512
manipur,2022,2,Churachandpur,33293
manipur,2022,2,Kangpokpi,27002
manipur,2022,2,Kakching,18011
manipur,2022,2,Ukhrul,13435
manipur,2022,2,Tamenglong,11310
manipur,2022,2,Chandel,9201
manipur,2022,3,Imphal West,138892
manipur,2022,3,Imphal East,90100
manipur,2022,3,Thoubal,42321
manipur,2022,3,Bishnupur,40486
manipur,2022,3,Churachandpur,35081
manipur,2022,3,Kangpokpi,28377
manipur,2022,3,Kakching,18979
manipur,2022,3,Ukhrul,14002
manipur,2022,3,Tamenglong,11830
manipur,2022,3,Chandel,9647
manipur,2022,4,Imphal West,145422
manipur,2022,4,Imphal East,94344
manipur,2022,4,Thoubal,44264
manipur,2022,4,Bishnupur,42189
manipur,2022,4,Churachandpur,36722
manipur,2022,4,Kangpokpi,29563
manipur,2022,4,Kakching,19797
manipur,2022,4,Ukhrul,14415
manipur,2022,4,Tamenglong,12297
manipur,2022,4,Chandel,9973
manipur,2024,1,Imphal West,178251
manipur,2024,1,Imphal East,115869
manipur,2024,1,Thoubal,54656
manipur,2024,1,Bishnupur,52163
manipur,2024,1,Churachandpur,45497
manipur,2024,1,Kangpokpi,36739
manipur,2024,1,Kakching,24577
manipur,2024,1,Ukhrul,18087
manipur,2024,1,Tamenglong,15465
manipur,2024,1,Chandel,12511
manipur,2024,2,Imphal West,185769
manipur,2024,2,Imphal East,120912
manipur,2024,2,Thoubal,57078
manipur,2024,2,Bishnupur,54415
manipur,2024,2,Churachandpur,47436
manipur,2024,2,Kangpokpi,38209
manipur,2024,2,Kakching,25649
manipur,2024,2,Ukhrul,18768
manipur,2024,2,Tamenglong,16084
manipur,2024,2,Chandel,13030
manipur,2024,3,Imphal West,174302
manipur,2024,3,Imphal East,112126
manipur,2024,3,Thoubal,87277
manipur,2024,3,Bishnupur,49525
manipur,2024,3,Churachandpur,43180
manipur,2024,3,Kakching,24117
manipur,2024,3,Kangpokpi,21271
manipur,2024,3,Senapati,17327
manipur,2024,3,Ukhrul,16121
manipur,2024,3,Jiribam,12317
manipur,2024,4,Imphal West,179836
manipur,2024,4,Imphal East,115999
manipur,2024,4,Thoubal,90697
manipur,2024,4,Bishnupur,51418
manipur,2024,4,Churachandpur,44624
manipur,2024,4,Kakching,25022
manipur,2024,4,Kangpokpi,21913
manipur,2024,4,Senapati,18032
manipur,2024,4,Ukhrul,16706
manipur,2024,4,Jiribam,12779
manipur,2023,1,Imphal West,151777
manipur,2023,1,Imphal East,98499
manipur,2023,1,Thoubal,46248
manipur,2023,1,Bishnupur,44031
manipur,2023,1,Churachandpur,38361
manipur,2023,1,Kangpokpi,30917
manipur,2023,1,Kakching,20700
manipur,2023,1,Ukhrul,15024
manipur,2023,1,Tamenglong,12843
manipur,2023,1,Chandel,10406
manipur,2023,2,Imphal West,157911
manipur,2023,2,Imphal East,102530
manipur,2023,2,Thoubal,48169
manipur,2023,2,Bishnupur,46010
manipur,2023,2,Churachandpur,40043
manipur,2023,2,Kangpokpi,32306
manipur,2023,2,Kakching,21613
manipur,2023,2,Ukhrul,15758
manipur,2023,2,Tamenglong,13463
manipur,2023,2,Chandel,10941
manipur,2023,3,Imphal West,164350
manipur,2023,3,Imphal East,106699
manipur,2023,3,Thoubal,50179
manipur,2023,3,Bishnupur,47895
manipur,2023,3,Churachandpur,41799
manipur,2023,3,Kangpokpi,33690
manipur,2023,3,Kakching,22516
manipur,2023,3,Ukhrul,16460
manipur,2023,3,Tamenglong,14077
manipur,2023,3,Chandel,11414
manipur,2023,4,Imphal West,171021
manipur,2023,4,Imphal East,111164
manipur,2023,4,Thoubal,52303
manipur,2023,4,Bishnupur,49929
manipur,2023,4,Churachandpur,43539
manipur,2023,4,Kangpokpi,35090
manipur,2023,4,Kakching,23493
manipur,2023,4,Ukhrul,17147
manipur,2023,4,Tamenglong,14662
manipur,2023,4,Chandel,11910
manipur,2019,1,Imphal West,33668
manipur,2019,1,Imphal East,21136
manipur,2019,1,Thoubal,9529
manipur,2019,1,Bishnupur,8537
manipur,2019,1,Churachandpur,6138
manipur,2019,1,Kangpokpi,5212
manipur,2019,1,Kakching,3850
manipur,2019,1,Ukhrul,2368
manipur,2019,1,Tamenglong,2148
manipur,2019,1,Jiribam,1759
manipur,2019,2,Imphal West,39303
manipur,2019,2,Imphal East,24652
manipur,2019,2,Thoubal,10915
manipur,2019,2,Bishnupur,10014
manipur,2019,2,Churachandpur,7662
manipur,2019,2,Kangpokpi,6407
manipur,2019,2,Kakching,4599
manipur,2019,2,Ukhrul,2981
manipur,2019,2,Tamenglong,2628
manipur,2019,2,Chandel,2175
manipur,2019,3,Imphal West,45268
manipur,2019,3,Imphal East,28331
manipur,2019,3,Thoubal,12427
manipur,2019,3,Bishnupur,11647
manipur,2019,3,Churachandpur,9071
manipur,2019,3,Kangpokpi,7621
manipur,2019,3,Kakching,5355
manipur,2019,3,Ukhrul,3488
manipur,2019,3,Tamenglong,3085
manipur,2019,3,Chandel,2581
manipur,2019,4,Imphal West,51063
manipur,2019,4,Imphal East,31935
manipur,2019,4,Thoubal,14194
manipur,2019,4,Bishnupur,13387
manipur,2019,4,Churachandpur,10431
manipur,2019,4,Kangpokpi,8850
manipur,2019,4,Kakching,6126
manipur,2019,4,Ukhrul,4091
manipur,2019,4,Tamenglong,3651
manipur,2019,4,Chandel,3029
manipur,2021,1,Imphal West,96101
manipur,2021,1,Imphal East,62004
manipur,2021,1,Thoubal,29072
manipur,2021,1,Bishnupur,27615
manipur,2021,1,Churachandpur,23827
manipur,2021,1,Kangpokpi,19239
manipur,2021,1,Kakching,12888
manipur,2021,1,Ukhrul,9372
manipur,2021,1,Tamenglong,7960
manipur,2021,1,Chandel,6467
manipur,2021,2,Imphal West,102833
manipur,2021,2,Imphal East,66388
manipur,2021,2,Thoubal,31139
manipur,2021,2,Bishnupur,29671
manipur,2021,2,Churachandpur,25573
manipur,2021,2,Kangpokpi,20703
manipur,2021,2,Kakching,13816
manipur,2021,2,Ukhrul,10142
manipur,2021,2,Tamenglong,8580
manipur,2021,2,Chandel,6980
manipur,2021,3,Imphal West,110506
manipur,2021,3,Imphal East,71436
manipur,2021,3,Thoubal,33478
manipur,2021,3,Bishnupur,31996
manipur,2021,3,Churachandpur,27600
manipur,2021,3,Kangpokpi,22416
manipur,2021,3,Kakching,14924
manipur,2021,3,Ukhrul,11045
manipur,2021,3,Tamenglong,9326
manipur,2021,3,Chandel,7597
manipur,2021,4,Imphal West,118056
manipur,2021,4,Imphal East,76421
manipur,2021,4,Thoubal,35832
manipur,2021,4,Bishnupur,34316
manipur,2021,4,Churachandpur,29651
manipur,2021,4,Kangpokpi,24082
manipur,2021,4,Kakching,15985
manipur,2021,4,Ukhrul,11949
manipur,2021,4,Tamenglong,10063
manipur,2021,4,Chandel,8184
manipur,2020,1,Imphal West,57485
manipur,2020,1,Imphal East,36105
manipur,2020,1,Thoubal,16244
manipur,2020,1,Bishnupur,15333
manipur,2020,1,Churachandpur,12420
manipur,2020,1,Kangpokpi,10241
manipur,2020,1,Kakching,7075
manipur,2020,1,Ukhrul,4892
manipur,2020,1,Tamenglong,4169
manipur,2020,1,Chandel,3471
manipur,2020,2,Imphal West,67897
manipur,2020,2,Imphal East,43144
manipur,2020,2,Thoubal,20186
manipur,2020,2,Bishnupur,19027
manipur,2020,2,Churachandpur,15469
manipur,2020,2,Kangpokpi,12965
manipur,2020,2,Kakching,9028
manipur,2020,2,Ukhrul,6223
manipur,2020,2,Tamenglong,5158
manipur,2020,2,Chandel,4278
manipur,2020,3,Imphal West,79723
manipur,2020,3,Imphal East,51383
manipur,2020,3,Thoubal,24183
manipur,2020,3,Bishnupur,22965
manipur,2020,3,Churachandpur,19501
manipur,2020,3,Kangpokpi,15966
manipur,2020,3,Kakching,10752
manipur,2020,3,Ukhrul,7657
manipur,2020,3,Tamenglong,6475
manipur,2020,3,Chandel,5252
manipur,2020,4,Imphal West,88777
manipur,2020,4,Imphal East,57282
manipur,2020,4,Thoubal,26858
manipur,2020,4,Bishnupur,25629
manipur,2020,4,Churachandpur,21960
manipur,2020,4,Kangpokpi,17814
manipur,2020,4,Kakching,11913
manipur,2020,4,Ukhrul,8651
manipur,2020,4,Tamenglong,7322
manipur,2020,4,Chandel,5987
manipur,2018,1,Imphal West,11304
manipur,2018,1,Imphal East,6759
manipur,2018,1,Thoubal,2764
manipur,2018,1,Bishnupur,2371
manipur,2018,1,Churachandpur,1524
manipur,2018,1,Kangpokpi,1439
manipur,2018,1,Kakching,915
manipur,2018,1,Ukhrul,602
manipur,2018,1,Tamenglong,550
manipur,2018,1,Jiribam,460
manipur,2018,2,Imphal West,16541
manipur,2018,2,Imphal East,10390
manipur,2018,2,Thoubal,4771
manipur,2018,2,Bishnupur,3751
manipur,2018,2,Churachandpur,2362
manipur,2018,2,Kangpokpi,2183
manipur,2018,2,Kakching,1571
manipur,2018,2,Ukhrul,905
manipur,2018,2,Tamenglong,824
manipur,2018,2,Jiribam,732
manipur,2018,3,Imphal West,21696
manipur,2018,3,Imphal East,13541
manipur,2018,3,Thoubal,6112
manipur,2018,3,Bishnupur,5106
manipur,2018,3,Churachandpur,3420
manipur,2018,3,Kangpokpi,3073
manipur,2018,3,Kakching,2326
manipur,2018,3,Ukhrul,1346
manipur,2018,3,Tamenglong,1268
manipur,2018,3,Jiribam,1086
manipur,2018,4,Imphal West,28383
manipur,2018,4,Imphal East,17777
manipur,2018,4,Thoubal,8027
manipur,2018,4,Bishnupur,7049
manipur,2018,4,Churachandpur,4951
manipur,2018,4,Kangpokpi,4249
manipur,2018,4,Kakching,3153
manipur,2018,4,Ukhrul,1842
manipur,2018,4,Tamenglong,1712
manipur,2018,4,Jiribam,1393
haryana,2022,1,Gurugram,2929873
haryana,2022,1,Faridabad,1654074
haryana,2022,1,Hisar,689980
haryana,2022,1,Sonipat,626016
haryana,2022,1,Rewari,595001
haryana,2022,1,Panipat,556104
haryana,2022,1,Karnal,527415
haryana,2022,1,Jhajjar,445888
haryana,2022,1,Palwal,441872
haryana,2022,1,Rohtak,432623
haryana,2022,2,Gurugram,3088176
haryana,2022,2,Faridabad,1743764
haryana,2022,2,Hisar,727942
haryana,2022,2,Sonipat,661278
haryana,2022,2,Rewari,628614
haryana,2022,2,Panipat,587006
haryana,2022,2,Karnal,555939
haryana,2022,2,Jhajjar,471357
haryana,2022,2,Palwal,466861
haryana,2022,2,Rohtak,456537
haryana,2022,3,Gurugram,3251792
haryana,2022,3,Faridabad,1837594
haryana,2022,3,Hisar,766206
haryana,2022,3,Sonipat,697349
haryana,2022,3,Rewari,663418
haryana,2022,3,Panipat,618937
haryana,2022,3,Karnal,584928
haryana,2022,3,Jhajjar,497580
haryana,2022,3,Palwal,492837
haryana,2022,3,Rohtak,481082
haryana,2022,4,Gurugram,3416098
haryana,2022,4,Faridabad,1930743
haryana,2022,4,Hisar,801156
haryana,2022,4,Sonipat,731324
haryana,2022,4,Rewari,696113
haryana,2022,4,Panipat,649292
haryana,2022,4,Karnal,611868
haryana,2022,4,Jhajjar,521692
haryana,2022,4,Palwal,516553
haryana,2022,4,Rohtak,504058
haryana,2024,1,Gurugram,4134124
haryana,2024,1,Faridabad,2342026
haryana,2024,1,Hisar,981843
haryana,2024,1,Sonipat,892110
haryana,2024,1,Rewari,850468
haryana,2024,1,Panipat,791258
haryana,2024,1,Karnal,741880
haryana,2024,1,Jhajjar,638613
haryana,2024,1,Palwal,630556
haryana,2024,1,Rohtak,612619
haryana,2024,2,Gurugram,4289099
haryana,2024,2,Faridabad,2432061
haryana,2024,2,Hisar,1017200
haryana,2024,2,Sonipat,925604
haryana,2024,2,Rewari,882152
haryana,2024,2,Panipat,820766
haryana,2024,2,Karnal,769577
haryana,2024,2,Jhajjar,662778
haryana,2024,2,Palwal,654617
haryana,2024,2,Rohtak,635272
haryana,2024,3,Gurugram,4264705
haryana,2024,3,Faridabad,2263356
haryana,2024,3,Sonipat,1056983
haryana,2024,3,Hisar,926328
haryana,2024,3,Panipat,885898
haryana,2024,3,Rewari,817240
haryana,2024,3,Karnal,740449
haryana,2024,3,Jhajjar,726930
haryana,2024,3,Nuh,657942
haryana,2024,3,Palwal,643422
haryana,2024,4,Gurugram,4394202
haryana,2024,4,Faridabad,2323097
haryana,2024,4,Sonipat,1085801
haryana,2024,4,Hisar,952421
haryana,2024,4,Panipat,910441
haryana,2024,4,Rewari,838890
haryana,2024,4,Karnal,763389
haryana,2024,4,Jhajjar,746192
haryana,2024,4,Nuh,675794
haryana,2024,4,Palwal,661233
haryana,2023,1,Gurugram,3572322
haryana,2023,1,Faridabad,2018956
haryana,2023,1,Hisar,846309
haryana,2023,1,Sonipat,764865
haryana,2023,1,Rewari,728428
haryana,2023,1,Panipat,679052
haryana,2023,1,Karnal,638547
haryana,2023,1,Jhajjar,545862
haryana,2023,1,Palwal,540064
haryana,2023,1,Rohtak,527046
haryana,2023,2,Gurugram,3707352
haryana,2023,2,Faridabad,2097648
haryana,2023,2,Hisar,879031
haryana,2023,2,Sonipat,796213
haryana,2023,2,Rewari,757958
haryana,2023,2,Panipat,706703
haryana,2023,2,Karnal,664313
haryana,2023,2,Jhajjar,568479
haryana,2023,2,Palwal,562608
haryana,2023,2,Rohtak,547825
haryana,2023,3,Gurugram,3846607
haryana,2023,3,Faridabad,2177737
haryana,2023,3,Hisar,913340
haryana,2023,3,Sonipat,828230
haryana,2023,3,Rewari,788131
haryana,2023,3,Panipat,735266
haryana,2023,3,Karnal,690422
haryana,2023,3,Jhajjar,591881
haryana,2023,3,Palwal,585232
haryana,2023,3,Rohtak,570001
haryana,2023,4,Gurugram,3980597
haryana,2023,4,Faridabad,2254787
haryana,2023,4,Hisar,945044
haryana,2023,4,Sonipat,857752
haryana,2023,4,Rewari,817197
haryana,2023,4,Panipat,761069
haryana,2023,4,Karnal,714314
haryana,2023,4,Jhajjar,613796
haryana,2023,4,Palwal,606281
haryana,2023,4,Rohtak,589438
haryana,2019,1,Gurugram,1159832
haryana,2019,1,Faridabad,634024
haryana,2019,1,Hisar,245236
haryana,2019,1,Rewari,207051
haryana,2019,1,Sonipat,199593
haryana,2019,1,Panipat,181548
haryana,2019,1,Karnal,177042
haryana,2019,1,Rohtak,147392
haryana,2019,1,Sirsa,146936
haryana,2019,1,Palwal,141953
haryana,2019,2,Gurugram,1307319
haryana,2019,2,Faridabad,716593
haryana,2019,2,Hisar,277720
haryana,2019,2,Rewari,238349
haryana,2019,2,Sonipat,230883
haryana,2019,2,Panipat,208172
haryana,2019,2,Karnal,204255
haryana,2019,2,Rohtak,169372
haryana,2019,2,Palwal,165665
haryana,2019,2,Sirsa,163468
haryana,2019,3,Gurugram,1447473
haryana,2019,3,Faridabad,792884
haryana,2019,3,Hisar,308179
haryana,2019,3,Rewari,266893
haryana,2019,3,Sonipat,261554
haryana,2019,3,Panipat,235346
haryana,2019,3,Karnal,230603
haryana,2019,3,Rohtak,190137
haryana,2019,3,Palwal,188217
haryana,2019,3,Jhajjar,185095
haryana,2019,4,Gurugram,1574240
haryana,2019,4,Faridabad,862595
haryana,2019,4,Hisar,339753
haryana,2019,4,Rewari,294161
haryana,2019,4,Sonipat,291479
haryana,2019,4,Panipat,262435
haryana,2019,4,Karnal,255280
haryana,2019,4,Rohtak,209750
haryana,2019,4,Palwal,209434
haryana,2019,4,Jhajjar,206377
haryana,2021,1,Gurugram,2262589
haryana,2021,1,Faridabad,1272506
haryana,2021,1,Hisar,526528
haryana,2021,1,Sonipat,475192
haryana,2021,1,Rewari,453500
haryana,2021,1,Panipat,423131
haryana,2021,1,Karnal,402850
haryana,2021,1,Jhajjar,337303
haryana,2021,1,Palwal,335048
haryana,2021,1,Rohtak,329147
haryana,2021,2,Gurugram,2416391
haryana,2021,2,Faridabad,1360855
haryana,2021,2,Hisar,564047
haryana,2021,2,Sonipat,510058
haryana,2021,2,Rewari,485784
haryana,2021,2,Panipat,454218
haryana,2021,2,Karnal,432042
haryana,2021,2,Jhajjar,362160
haryana,2021,2,Palwal,359544
haryana,2021,2,Rohtak,353305
haryana,2021,3,Gurugram,2589324
haryana,2021,3,Faridabad,1459758
haryana,2021,3,Hisar,606513
haryana,2021,3,Sonipat,549613
haryana,2021,3,Rewari,522734
haryana,2021,3,Panipat,489226
haryana,2021,3,Karnal,464990
haryana,2021,3,Jhajjar,390612
haryana,2021,3,Palwal,387557
haryana,2021,3,Rohtak,380370
haryana,2021,4,Gurugram,2764490
haryana,2021,4,Faridabad,1559756
haryana,2021,4,Hisar,648827
haryana,2021,4,Sonipat,588700
haryana,2021,4,Rewari,559494
haryana,2021,4,Panipat,523678
haryana,2021,4,Karnal,497166
haryana,2021,4,Jhajjar,418950
haryana,2021,4,Palwal,415495
haryana,2021,4,Rohtak,407245
haryana,2020,1,Gurugram,1700505
haryana,2020,1,Faridabad,935992
haryana,2020,1,Hisar,382469
haryana,2020,1,Sonipat,325111
haryana,2020,1,Rewari,323001
haryana,2020,1,Panipat,293916
haryana,2020,1,Karnal,283270
haryana,2020,1,Palwal,233542
haryana,2020,1,Rohtak,231317
haryana,2020,1,Jhajjar,230059
haryana,2020,2,Gurugram,1809777
haryana,2020,2,Faridabad,1010271
haryana,2020,2,Hisar,417164
haryana,2020,2,Sonipat,362890
haryana,2020,2,Rewari,354024
haryana,2020,2,Panipat,324833
haryana,2020,2,Karnal,313828
haryana,2020,2,Palwal,259528
haryana,2020,2,Jhajjar,256581
haryana,2020,2,Rohtak,254647
haryana,2020,3,Gurugram,1949331
haryana,2020,3,Faridabad,1094570
haryana,2020,3,Hisar,453910
haryana,2020,3,Sonipat,402001
haryana,2020,3,Rewari,388025
haryana,2020,3,Panipat,357830
haryana,2020,3,Karnal,344289
haryana,2020,3,Palwal,285223
haryana,2020,3,Jhajjar,284852
haryana,2020,3,Rohtak,280325
haryana,2020,4,Gurugram,2104240
haryana,2020,4,Faridabad,1182635
haryana,2020,4,Hisar,490971
haryana,2020,4,Sonipat,441088
haryana,2020,4,Rewari,421106
haryana,2020,4,Panipat,391952
haryana,2020,4,Karnal,374733
haryana,2020,4,Jhajjar,313144
haryana,2020,4,Palwal,310698
haryana,2020,4,Rohtak,305922
haryana,2018,1,Gurugram,474081
haryana,2018,1,Faridabad,231504
haryana,2018,1,Hisar,113872
haryana,2018,1,Rewari,85350
haryana,2018,1,Sonipat,79638
haryana,2018,1,Panipat,74739
haryana,2018,1,Karnal,73612
haryana,2018,1,Sirsa,70800
haryana,2018,1,Rohtak,62452
haryana,2018,1,Bhiwani,57585
haryana,2018,2,Gurugram,621718
haryana,2018,2,Faridabad,306358
haryana,2018,2,Hisar,147599
haryana,2018,2,Rewari,113056
haryana,2018,2,Sonipat,106837
haryana,2018,2,Panipat,101243
haryana,2018,2,Karnal,98276
haryana,2018,2,Sirsa,91908
haryana,2018,2,Rohtak,82822
haryana,2018,2,Bhiwani,75485
haryana,2018,3,Gurugram,767369
haryana,2018,3,Faridabad,383316
haryana,2018,3,Hisar,176380
haryana,2018,3,Rewari,138368
haryana,2018,3,Sonipat,132705
haryana,2018,3,Panipat,124290
haryana,2018,3,Karnal,121471
haryana,2018,3,Sirsa,109165
haryana,2018,3,Rohtak,101649
haryana,2018,3,Ambala,92472
haryana,2018,4,Gurugram,967781
haryana,2018,4,Faridabad,521996
haryana,2018,4,Hisar,210671
haryana,2018,4,Rewari,172035
haryana,2018,4,Sonipat,165599
haryana,2018,4,Panipat,153137
haryana,2018,4,Karnal,149062
haryana,2018,4,Sirsa,127874
haryana,2018,4,Rohtak,124365
haryana,2018,4,Jhajjar,114488
gujarat,2022,1,Ahmadabad,3897869
gujarat,2022,1,Surat,3210535
gujarat,2022,1,Vadodara,1368210
gujarat,2022,1,Rajkot,889499
gujarat,2022,1,Banas Kantha,802470
gujarat,2022,1,Gandhinagar,799301
gujarat,2022,1,Bharuch,722367
gujarat,2022,1,Kachchh,671465
gujarat,2022,1,Mahesana,656908
gujarat,2022,1,Valsad,643742
gujarat,2022,2,Ahmadabad,4105172
gujarat,2022,2,Surat,3385398
gujarat,2022,2,Vadodara,1440949
gujarat,2022,2,Rajkot,937863
gujarat,2022,2,Banas Kantha,849884
gujarat,2022,2,Gandhinagar,841732
gujarat,2022,2,Bharuch,762752
gujarat,2022,2,Kachchh,709339
gujarat,2022,2,Mahesana,692794
gujarat,2022,2,Valsad,679340
gujarat,2022,3,Ahmadabad,4319512
gujarat,2022,3,Surat,3567767
gujarat,2022,3,Vadodara,1515556
gujarat,2022,3,Rajkot,986904
gujarat,2022,3,Banas Kantha,896869
gujarat,2022,3,Gandhinagar,885535
gujarat,2022,3,Bharuch,803845
gujarat,2022,3,Kachchh,747079
gujarat,2022,3,Mahesana,729723
gujarat,2022,3,Valsad,716467
gujarat,2022,4,Ahmadabad,4530853
gujarat,2022,4,Surat,3747780
gujarat,2022,4,Vadodara,1587831
gujarat,2022,4,Rajkot,1033159
gujarat,2022,4,Banas Kantha,939693
gujarat,2022,4,Gandhinagar,927585
gujarat,2022,4,Bharuch,842519
gujarat,2022,4,Kachchh,781383
gujarat,2022,4,Mahesana,763693
gujarat,2022,4,Valsad,751767
gujarat,2024,1,Ahmadabad,5485010
gujarat,2024,1,Surat,4569769
gujarat,2024,1,Vadodara,1923948
gujarat,2024,1,Rajkot,1258350
gujarat,2024,1,Banas Kantha,1165004
gujarat,2024,1,Gandhinagar,1122367
gujarat,2024,1,Bharuch,1032496
gujarat,2024,1,Kachchh,962243
gujarat,2024,1,Mahesana,931768
gujarat,2024,1,Valsad,919660
gujarat,2024,2,Ahmadabad,5693015
gujarat,2024,2,Surat,4747919
gujarat,2024,2,Vadodara,1996837
gujarat,2024,2,Rajkot,1306577
gujarat,2024,2,Banas Kantha,1210784
gujarat,2024,2,Gandhinagar,1164291
gujarat,2024,2,Bharuch,1072930
gujarat,2024,2,Kachchh,999285
gujarat,2024,2,Mahesana,967060
gujarat,2024,2,Valsad,955703
gujarat,2024,3,Ahmedabad,5580316
gujarat,2024,3,Surat,4957655
gujarat,2024,3,Vadodara,1840568
gujarat,2024,3,Rajkot,1464200
gujarat,2024,3,Banaskantha,1368759
gujarat,2024,3,Gandhinagar,1231807
gujarat,2024,3,Kachchh,1163061
